timestamp,bcv_rate,parallel_rate,spread_pct,source
2026-07-02T16:29:43.949924,639.7029,734.4269,14.81,ve.dolarapi.com
2026-07-02T15:28:54.839130,639.7029,734.2002,14.77,ve.dolarapi.com
2026-07-02T14:27:09.341247,639.7029,733.5719,14.67,ve.dolarapi.com
2026-07-02T13:26:25.654707,639.7029,733.39,14.65,ve.dolarapi.com
2026-07-02T12:25:40.919237,639.7029,734.5648,14.83,ve.dolarapi.com
2026-07-02T04:12:03.573132,639.7029,736.5955,15.15,ve.dolarapi.com
2026-07-01T21:39:12.537154,639.7029,735.1071,14.91,ve.dolarapi.com
2026-07-01T21:08:28.651916,633.3644,735.1071,16.06,ve.dolarapi.com
2026-07-01T20:07:47.331553,633.3644,736.35,16.26,ve.dolarapi.com
2026-07-01T19:06:59.109196,633.3644,734.524,15.97,ve.dolarapi.com
2026-07-01T18:06:17.699438,633.3644,734.3678,15.95,ve.dolarapi.com
2026-07-01T17:34:25.235975,,734.0494,,ve.dolarapi.com
2026-07-01T17:03:36.955771,633.3644,732.2475,15.61,ve.dolarapi.com
2026-07-01T16:31:42.147953,,732.2475,,ve.dolarapi.com
2026-07-01T15:59:43.347653,,734.075,,ve.dolarapi.com
2026-07-01T15:27:45.433498,,734.075,,ve.dolarapi.com
2026-07-01T14:27:00.434862,633.3644,734.11,15.91,ve.dolarapi.com
2026-07-01T13:26:11.876257,633.3644,737.4835,16.44,ve.dolarapi.com
2026-07-01T12:25:35.323339,633.3644,734.7675,16.01,ve.dolarapi.com
2026-07-01T04:34:45.192549,633.3644,733.1472,15.75,ve.dolarapi.com
2026-06-30T22:02:11.524833,633.3644,735.2355,16.08,ve.dolarapi.com
2026-06-30T21:31:34.112991,623.0223,735.2355,18.01,ve.dolarapi.com
2026-06-30T20:30:51.914277,623.0223,733.7748,17.78,ve.dolarapi.com
2026-06-30T19:30:10.083713,623.0223,736.3288,18.19,ve.dolarapi.com
2026-06-30T17:29:29.295378,623.0223,738.6274,18.56,ve.dolarapi.com
2026-06-30T16:28:51.259878,623.0223,739.2009,18.65,ve.dolarapi.com
2026-06-30T15:28:09.849458,623.0223,739.8003,18.74,ve.dolarapi.com
2026-06-30T14:27:30.304145,623.0223,739.5165,18.7,ve.dolarapi.com
2026-06-30T13:26:29.171163,623.0223,742.5945,19.19,ve.dolarapi.com
2026-06-30T12:25:53.228223,623.0223,726.6291,16.63,ve.dolarapi.com
2026-06-30T04:28:37.055470,623.0223,734.2236,17.85,ve.dolarapi.com
2026-06-30T00:27:16.227474,623.0223,747.7004,20.01,ve.dolarapi.com
2026-06-29T23:55:31.645609,,747.7004,,ve.dolarapi.com
2026-06-29T23:23:45.891660,,747.7004,,ve.dolarapi.com
2026-06-29T22:52:02.521319,,747.7004,,ve.dolarapi.com
2026-06-29T22:20:16.761308,,747.7004,,ve.dolarapi.com
2026-06-29T21:48:32.074231,,747.7004,,ve.dolarapi.com
2026-06-29T21:16:44.109709,,747.7004,,ve.dolarapi.com
2026-06-29T20:44:58.452785,,748.1247,,ve.dolarapi.com
2026-06-29T20:12:46.892258,,748.1247,,ve.dolarapi.com
2026-06-29T19:41:06.810939,,760.1472,,ve.dolarapi.com
2026-06-29T19:09:19.637052,,760.1472,,ve.dolarapi.com
2026-06-29T18:37:38.267193,,760.9823,,ve.dolarapi.com
2026-06-29T18:06:57.151770,623.0223,760.9823,22.14,ve.dolarapi.com
2026-06-29T17:06:18.582096,623.0223,761.7025,22.26,ve.dolarapi.com
2026-06-29T16:05:20.202915,623.0223,759.7805,21.95,ve.dolarapi.com
2026-06-29T15:32:44.772097,623.0223,758.5503,21.75,ve.dolarapi.com
2026-06-29T14:32:05.559840,623.0223,767.7984,23.24,ve.dolarapi.com
